customer_id,customer_name,customer_gender,customer_age,education_level,kids_home,teens_home,total_children,has_children,year_first_transaction,years_tenure,distinct_stores_visited,number_complaints,typical_hour,time_of_day,lifetime_total_distinct_products,percentage_of_products_bought_promotion,lifetime_spend_groceries,lifetime_spend_vegetables,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_meat_fish,lifetime_spend_electronics_videogames,lifetime_spend_electronics,lifetime_spend_videogames,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_hygiene,lifetime_spend_petfood,total_spend,perc_spend_vegetables,perc_spend_meat_fish,perc_spend_petfood,perc_spend_tech_entertainment,perc_spend_groceries,perc_alcohol_drinks,latitude,longitude,total_trips,total_items_bought,average_basket_size,max_basket_size,min_basket_size,unique_products_bought
1557,Charlene Massiah,female,61,Unknown,1,0,1,1,2019,7,1,1,23,Evening,89,0.2305327718711348,3383.0,101.0,534.0,1036.0,1570.0,14471.0,14471.0,0.0,651.0,854.0,286.0,733.0,22049.0,0.004580706608007356,0.07120504331258959,0.03324413805613259,0.6563109438066776,0.15343099460286025,0.5674418604613459,38.72907222391362,-9.153623707478664,3,37,12.33,13,11,29
1559,Jana Bolar,female,63,Bsc,1,1,2,1,2013,13,1,0,8,Morning,181,0.0105182380420011,23400.0,1933.0,640.0,511.0,1151.0,1071.0,969.0,102.0,294.0,323.0,991.0,240.0,29403.0,0.06574159099409388,0.03914566540827836,0.008162432404853872,0.0364248546066604,0.7958371594732524,0.5235008103642869,38.75628422789586,-9.153612303134532,1,5,5.0,5,5,5
1560,Melissa Ouzts,female,76,Msc,1,0,1,1,2016,10,2,0,10,Morning,110,0.2849787167783008,8926.0,1247.0,75.0,39.0,114.0,971.0,872.0,99.0,643.0,320.0,2554.0,514.0,15289.0,0.08156190725352766,0.007456341160306457,0.033618941722785255,0.06350971286541729,0.5838184315517144,0.33229491173071346,38.74167636247553,-9.140821323010494,1,16,16.0,16,16,16
1561,Ruth Flint,female,60,Bsc,1,1,2,1,2021,5,6,1,23,Evening,150,0.0108854930959548,18896.0,360.0,191.0,1099.0,1290.0,1887.0,1666.0,221.0,187.0,1068.0,0.0,344.0,24032.0,0.014980026631152221,0.053678428761628795,0.014314247669767678,0.07852030625828955,0.7862849533951455,0.8509960159294742,38.71914905967264,-9.188348690131832,1,5,5.0,5,5,5
1562,Christopher Uren,male,70,Phd,0,1,1,1,2014,12,1,0,8,Morning,165,0.0180012936106817,18260.0,227.0,1035.0,829.0,1864.0,1410.0,1280.0,130.0,247.0,56.0,728.0,229.0,23021.0,0.009860562095473759,0.0809695495416876,0.009947439294552822,0.061248425350740085,0.7931888275918538,0.18481848184208519,38.735139382176975,-9.175075958356318,4,34,8.5,15,4,32
1564,Michelle Peterson,female,70,Phd,1,0,1,1,2019,7,4,1,8,Morning,49,0.0,14948.0,560.0,769.0,757.0,1526.0,203.0,10.0,193.0,755.0,72.0,590.0,220.0,18874.0,0.029670446116334813,0.08085196566701237,0.011656246688560105,0.01075553671717137,0.7919889795481657,0.08706166868093033,38.74702943014197,-9.1216613473287,7,74,10.57,18,5,59
1565,Irving Talkington,male,54,Msc,1,3,4,1,2015,11,3,0,14,Afternoon,48,0.1701877077169866,8827.0,1654.0,25.0,152.0,177.0,4277.0,4150.0,127.0,461.0,206.0,1430.0,229.0,17261.0,0.09582295347888545,0.01025433057180334,0.01326690226521449,0.24778402178306713,0.5113840449565429,0.3088455772067639,38.77811561508,-9.124967222743368,5,34,6.8,13,2,29
1566,Sheryl Smothers,female,86,Phd,1,0,1,1,2011,15,2,0,8,Morning,198,0.1465490184188669,19370.0,860.0,900.0,473.0,1373.0,114.0,22.0,92.0,386.0,255.0,703.0,390.0,23451.0,0.036672210140276884,0.058547609910000194,0.016630420877567425,0.004861199948827401,0.8259775702525154,0.3978159126302993,38.72987099403411,-9.158561770093137,3,23,7.67,12,5,19
1568,Charlotte Loredo,female,50,Bsc,2,1,3,1,2015,11,4,1,14,Afternoon,103,0.1672909919424579,15287.0,1574.0,105.0,219.0,324.0,296.0,175.0,121.0,506.0,350.0,2199.0,243.0,20779.0,0.07574955483898371,0.015592665672065261,0.011694499254048946,0.014245151354726288,0.7356946917557459,0.4088785046681206,38.73697748861669,-9.087633915128174,9,93,10.33,16,5,67
1570,Irene Tusa,female,76,Unknown,1,1,2,1,2013,13,1,2,17,Afternoon,68,0.3294836200284337,12419.0,18.0,491.0,93.0,584.0,10368.0,8962.0,1406.0,813.0,680.0,34.0,371.0,25287.0,0.0007118282121245257,0.023094870882262388,0.014671570372122168,0.4100130501837268,0.49112192035413804,0.45545880776654085,38.75881569479175,-9.15584545979497,3,22,7.33,10,5,17
1571,Dennis Boggess,male,71,Bsc,0,0,0,0,2019,7,3,1,11,Morning,79,0.7214849191360396,15830.0,138.0,1018.0,406.0,1424.0,849.0,560.0,289.0,187.0,175.0,775.0,94.0,19472.0,0.007087099424811479,0.07313064913718512,0.004827444535741152,0.04360106820047062,0.8129622021359835,0.48342541435128655,38.73136317191463,-9.134286073196924,2,25,12.5,13,12,23
1572,Elizabeth Mcavoy,female,76,Bsc,0,0,0,0,2021,5,7,0,17,Afternoon,198,0.0,9066.0,530.0,905.0,235.0,1140.0,3948.0,3301.0,647.0,333.0,202.0,522.0,212.0,15953.0,0.03322259136210542,0.07145991349584939,0.013289036544842167,0.24747696358036264,0.5682943646959391,0.37757009345088655,38.74819742250977,-9.156680688327024,2,19,9.5,10,9,18
1580,Judy Hoff,female,39,Bsc,1,1,2,1,2020,6,2,1,23,Evening,60,0.0458047187790388,12939.0,1922.0,23.0,18.0,41.0,947.0,710.0,237.0,289.0,485.0,721.0,328.0,17672.0,0.1087596197373762,0.002320054323221865,0.01856043458577492,0.05358759619734405,0.7321751923943344,0.6266149870720076,38.766390662821046,-9.182294448578192,4,27,6.75,9,4,27
1581,Helen Clontz,female,64,Unknown,0,1,1,1,2020,6,1,1,20,Evening,36,0.3006313372515711,11875.0,111.0,1140.0,1239.0,2379.0,9678.0,8505.0,1173.0,536.0,1009.0,51.0,134.0,25773.0,0.004306832731927092,0.09230590152481577,0.005199239514218291,0.3755092538701837,0.4607535017264343,0.653074433652731,38.73469128969474,-9.14749568285186,2,13,6.5,7,6,12
1583,Mary Lyons,female,54,Msc,1,1,2,1,2020,6,1,1,18,Evening,92,0.1319560636034927,16081.0,2578.0,58.0,52.0,110.0,1861.0,1699.0,162.0,366.0,344.0,756.0,232.0,22328.0,0.11546040845569891,0.004926549623788549,0.010390541024717669,0.08334826227154991,0.7202167681831242,0.4845070422466971,38.75476406156978,-9.184618661002558,1,9,9.0,9,9,9
1584,Scot Rooker,male,61,Phd,0,1,1,1,2017,9,2,0,21,Evening,35,0.6936937456846979,16162.0,77.0,714.0,295.0,1009.0,965.0,914.0,51.0,92.0,135.0,216.0,452.0,19108.0,0.004029725769309174,0.05280510780822022,0.023655013606853854,0.05050240736861498,0.8458237387477257,0.5947136563614663,38.72861400502927,-9.123004081353766,1,10,10.0,10,10,10
1585,Gail Nielsen,female,67,Msc,0,0,0,0,2013,13,4,0,11,Morning,159,0.0,5825.0,1699.0,212.0,274.0,486.0,510.0,485.0,25.0,849.0,17.0,1522.0,360.0,11268.0,0.15078097266582285,0.04313099041529718,0.03194888178910903,0.04526091586790445,0.5169506567265557,0.019630484988225977,38.74164100588519,-9.08976709060402,5,34,6.8,10,3,28
1586,Jessica Hopson,female,78,Msc,2,1,3,1,2013,13,5,3,13,Afternoon,203,0.3245954539519479,19611.0,845.0,800.0,14.0,814.0,5065.0,3084.0,1981.0,706.0,31.0,654.0,251.0,27977.0,0.030203381348954426,0.029095328305383316,0.008971655288269303,0.1810415698608925,0.7009686528217103,0.04206241519617283,38.79793905914986,-9.204773976712202,10,95,9.5,14,2,71
1587,Erma Dailey,female,51,Phd,1,1,2,1,2015,11,5,1,10,Morning,89,0.3416124787811139,4850.0,817.0,170.0,145.0,315.0,1238.0,1104.0,134.0,646.0,52.0,2202.0,660.0,10780.0,0.07578849721699833,0.029220779220752113,0.06122448979586157,0.11484230055647973,0.44990723562110396,0.07449856733417624,38.75110940623436,-9.08283588805873,6,56,9.33,14,5,50
1591,Van Hunt,male,31,Phd,1,0,1,1,2018,8,5,1,16,Afternoon,116,0.6398802565979964,28036.0,731.0,997.0,763.0,1760.0,628.0,391.0,237.0,361.0,956.0,1161.0,487.0,34120.0,0.021424384525198882,0.051582649472435065,0.014273153575611293,0.018405627198118873,0.8216881594370394,0.7258921791896288,38.77100843808796,-9.165425915921418,2,15,7.5,13,2,15
1592,Linda Nance,female,76,Msc,1,2,3,1,2014,12,5,0,11,Morning,153,0.1348860329696995,42879.0,1347.0,1321.0,1326.0,2647.0,4986.0,4556.0,430.0,875.0,407.0,384.0,444.0,53969.0,0.024958772628726686,0.04904667494301376,0.008226945098110354,0.09238636995310412,0.7945116641033196,0.31747269890547997,38.75282445635723,-9.15971377888448,3,18,6.0,8,3,17
1593,Miriam Dewing,female,84,Unknown,0,1,1,1,2019,7,1,1,18,Evening,158,0.1534860830384284,10439.0,181.0,853.0,59.0,912.0,11061.0,9497.0,1564.0,562.0,1446.0,481.0,309.0,25391.0,0.0071285101020018395,0.03591823874599822,0.01216966641722966,0.4356267968963666,0.4111299279270564,0.7201195219087644,38.76030702651887,-9.15774638021364,1,3,3.0,3,3,3
1596,Felipe Santiago,male,26,Phd,1,3,4,1,2019,7,3,1,8,Morning,210,0.2119665510294175,12402.0,1439.0,1646.0,1443.0,3089.0,6149.0,5769.0,380.0,1074.0,1406.0,1128.0,612.0,27299.0,0.05271255357337166,0.11315432799732109,0.022418403604519424,0.22524634601991822,0.45430235539746716,0.5669354838686818,38.70780812849969,-9.13864590411361,2,10,5.0,6,4,9
1597,Grace Roessler,female,46,Phd,1,0,1,1,2009,17,2,1,7,Morning,101,0.1129793135857838,15181.0,224.0,616.0,615.0,1231.0,883.0,796.0,87.0,325.0,53.0,887.0,510.0,19294.0,0.01160982688918233,0.06380221830617612,0.026433088006620486,0.045765522960482134,0.7868249196637365,0.1402116402079309,38.75762695314968,-9.137265871897238,1,11,11.0,11,11,11
1598,Gina Hoagland,female,46,Msc,1,1,2,1,2009,17,5,2,17,Afternoon,50,0.032209031769589,9801.0,1758.0,37.0,13.0,50.0,3129.0,2917.0,212.0,360.0,520.0,1181.0,365.0,17164.0,0.10242367746440081,0.002913073875551787,0.021265439291528042,0.18230016313203082,0.5710207410856613,0.590909090902376,38.72305459059479,-9.169408131732276,2,21,10.5,16,5,20
1599,Kyra Alvarez,female,79,Msc,1,1,2,1,2013,13,3,1,14,Afternoon,364,0.8351028648508985,239.0,256.0,542.0,2012.0,2554.0,5617.0,5346.0,271.0,352.0,421.0,492.0,360.0,10291.0,0.024876105334734354,0.24817801962856068,0.034982023126970185,0.5458167330671987,0.023224176464849648,0.5446313065906258,38.76974539157784,-9.18634601529599,7,57,8.14,14,3,47
1600,Kevin Gee,male,64,Bsc,5,3,8,1,2015,11,5,1,10,Morning,387,0.1644170549475297,13050.0,1441.0,1904.0,1475.0,3379.0,5932.0,5485.0,447.0,841.0,860.0,881.0,167.0,26551.0,0.05427290874164654,0.1272645098112586,0.006289781929115178,0.22341908026054633,0.4915069112272639,0.5055849500264222,38.72907563327218,-9.182809129115146,7,54,7.71,17,3,36
1601,Tim Serafin,male,84,Phd,1,1,2,1,2008,18,4,1,9,Morning,285,0.321509867902817,18944.0,514.0,739.0,0.0,739.0,2620.0,2334.0,286.0,665.0,738.0,653.0,433.0,25306.0,0.020311388603485216,0.02920256065754003,0.017110566664025485,0.10353275902943826,0.7485971706311749,0.5260156806804989,38.7730005713422,-9.133223945887732,5,37,7.4,12,6,34
1602,Joan Davey,female,73,Bsc,4,1,5,1,2008,18,2,3,8,Morning,10,0.407770573834931,6190.0,245.0,924.0,703.0,1627.0,1608.0,1419.0,189.0,344.0,384.0,734.0,610.0,11742.0,0.020865269971026345,0.13856242548106065,0.051950264009494165,0.13694430250371575,0.5271674331455227,0.527472527465282,38.77267140259569,-9.137385091136066,1,11,11.0,11,11,11
1603,Ben Morris,male,62,Phd,2,1,3,1,2010,16,6,2,11,Morning,340,0.1843346663936006,40616.0,513.0,2169.0,862.0,3031.0,7701.0,7066.0,635.0,314.0,1642.0,625.0,134.0,54576.0,0.009399736147755534,0.0555372324831326,0.0024552917033123615,0.14110598065080968,0.7442099091174245,0.839468302654195,38.75699252119437,-9.12818563111887,1,13,13.0,13,13,13
1604,Dexter Celestine,male,77,Msc,1,1,2,1,2011,15,4,1,15,Afternoon,102,0.1402498095462721,13787.0,2333.0,32.0,70.0,102.0,1303.0,1063.0,240.0,365.0,411.0,820.0,232.0,19353.0,0.12054978556289953,0.005270500697563545,0.01198780550818375,0.06732806283260097,0.7123960109540058,0.5296391752509068,38.74603468348843,-9.18529468837358,1,10,10.0,10,10,10
1605,Jamie Helm,female,72,Unknown,0,0,0,0,2015,11,1,1,22,Evening,233,0.1332356674732313,12500.0,62.0,777.0,627.0,1404.0,17602.0,16120.0,1482.0,676.0,992.0,17.0,308.0,33561.0,0.0018473823783552795,0.04183427192275504,0.009177318911829453,0.5244778165130585,0.3724561246684031,0.5947242206199358,38.73499017073774,-9.189874985698886,4,37,9.25,13,4,34
1606,Ruben Grabowski,male,42,Bsc,0,0,0,0,2021,5,6,1,21,Evening,213,0.0,21182.0,486.0,283.0,825.0,1108.0,1181.0,898.0,283.0,18.0,79.0,788.0,371.0,25213.0,0.0192757704358786,0.043945583627476324,0.014714631340969057,0.04684091540076673,0.8401221592032522,0.8144329896067596,38.70314192139687,-9.208211724875577,1,11,11.0,11,11,11
1608,Rose Schneider,female,82,Bsc,1,1,2,1,2018,8,4,2,14,Afternoon,188,0.5931220912476219,48418.0,313.0,1265.0,1183.0,2448.0,972.0,825.0,147.0,589.0,624.0,90.0,354.0,53808.0,0.00581697888789663,0.04549509366636086,0.00657894736841983,0.018064228367525637,0.8998290217066423,0.5144270403914722,38.75615473892331,-9.142314336538211,5,55,11.0,16,6,49
1609,Donald Roeder,male,79,Bsc,1,1,2,1,2020,6,5,2,9,Morning,190,0.1071986453898471,2661.0,1226.0,171.0,26.0,197.0,373.0,303.0,70.0,556.0,245.0,2384.0,184.0,7826.0,0.15665729619197974,0.0251725019166558,0.023511372348551607,0.047661640684835596,0.340020444671173,0.30586766541440863,38.74831854169821,-9.10458760341103,1,8,8.0,8,8,8
1610,Bette Thompson,female,67,Phd,4,3,7,1,2005,21,1,1,11,Morning,243,0.2945733921269627,46884.0,355.0,1292.0,0.0,1292.0,5803.0,5302.0,501.0,839.0,1304.0,1034.0,812.0,58323.0,0.0060867925175306335,0.02215249558492839,0.01392246626545035,0.09949762529360638,0.8038681137800175,0.6084927671460173,38.77527194909732,-9.190709062216834,1,13,13.0,13,13,13
1611,Laura Ward,female,32,Phd,2,1,3,1,2015,11,3,2,6,Morning,35,0.6889966145045822,12227.0,323.0,657.0,781.0,1438.0,509.0,381.0,128.0,146.0,905.0,508.0,0.0,16056.0,0.02011709018434223,0.08956153462874342,0.0,0.03170154459390153,0.7615221723961375,0.8610846812477538,38.74850487357388,-9.15689586761557,2,16,8.0,11,5,14
1612,Arnold Jacques,male,70,Msc,3,3,6,1,2012,14,4,0,9,Morning,371,0.1754940812718664,22066.0,1598.0,1664.0,1733.0,3397.0,5036.0,4749.0,287.0,1381.0,2278.0,777.0,51.0,36584.0,0.043680297397757584,0.0928547999125047,0.0013940520446092844,0.13765580581671288,0.6031598513009504,0.6225744738982713,38.735860092661525,-9.1242306489605,3,29,9.67,13,7,22
1613,Brandy Joe,female,33,Phd,2,0,2,1,2018,8,3,2,9,Morning,52,0.8714238940851151,9437.0,237.0,613.0,547.0,1160.0,2326.0,2326.0,0.0,100.0,630.0,225.0,152.0,14267.0,0.016611761407432108,0.08130651153004745,0.010653956683247597,0.16303357398180202,0.6614565080250497,0.8630136986183149,38.74847954677204,-9.157429656394688,2,20,10.0,13,7,18
1614,James Crosby,male,61,Msc,4,4,8,1,2006,20,5,1,11,Morning,225,0.3503129042158612,30863.0,106.0,1469.0,1407.0,2876.0,5997.0,5292.0,705.0,1148.0,1333.0,1200.0,407.0,43930.0,0.002412929660823489,0.06546778966536183,0.009264739358067547,0.13651263373545722,0.7025495105848617,0.5372833534843318,38.722830788814406,-9.137660812388203,2,23,11.5,13,10,21
1616,Laurice Gil,female,69,Phd,0,0,0,0,2015,11,5,1,17,Afternoon,62,0.4268872362626109,22502.0,268.0,475.0,524.0,999.0,844.0,420.0,424.0,340.0,532.0,265.0,266.0,26016.0,0.010301353013526176,0.038399446494450186,0.010224477244768517,0.032441574415731686,0.8649292742924104,0.6100917431122695,38.69064022505876,-9.11543301869298,3,28,9.33,13,6,27
1618,Mary Escobar,female,56,Phd,1,0,1,1,2021,5,4,1,20,Evening,438,0.3652689226887555,7396.0,791.0,226.0,1031.0,1257.0,979.0,750.0,229.0,890.0,523.0,622.0,327.0,12785.0,0.061869378177503424,0.09831834180672794,0.025576847868576003,0.07657411028543092,0.5784904184586793,0.3701344656732475,38.75932977024375,-9.120489461125052,3,37,12.33,15,9,37
1620,Chad Miller,male,60,Phd,1,1,2,1,2013,13,2,2,16,Afternoon,39,0.0,7827.0,2000.0,64.0,87.0,151.0,2970.0,2750.0,220.0,446.0,443.0,650.0,345.0,14832.0,0.13484358144543226,0.010180690399130136,0.023260517799337067,0.20024271844646693,0.5277103559866992,0.4983127109055308,38.76710557748606,-9.140822050029586,5,40,8.0,10,7,34
1621,Eleanor Gipson,female,75,Phd,1,0,1,1,2014,12,5,0,8,Morning,27,0.1596723960709822,13915.0,1809.0,85.0,137.0,222.0,1062.0,866.0,196.0,326.0,464.0,743.0,318.0,18859.0,0.09592237128156533,0.011771567951634884,0.016861975714504023,0.05631263587673985,0.737844000211709,0.587341772144464,38.775627530211295,-9.193483795275355,3,15,5.0,7,4,14
1622,Harriett Gutierrez,female,41,Msc,1,0,1,1,2017,9,3,0,13,Afternoon,183,0.1914190999353637,16097.0,1272.0,382.0,41.0,423.0,1820.0,1540.0,280.0,447.0,218.0,1896.0,374.0,22547.0,0.056415487647999106,0.018760810750867628,0.01658757262606263,0.08072027320704274,0.7139308998976742,0.32781954886725084,38.75882856234315,-9.121646491990797,1,12,12.0,12,12,12
1623,James Mcclellan,male,51,Bsc,1,2,3,1,2021,5,2,1,6,Morning,133,0.0918511120231088,10297.0,523.0,949.0,644.0,1593.0,1336.0,1217.0,119.0,269.0,217.0,752.0,436.0,15423.0,0.033910393568025735,0.10328729819094645,0.028269467678124702,0.08662387343572156,0.6676392400955277,0.44650205760398143,38.74633173229546,-9.13676757723234,4,37,9.25,14,5,32
1625,Sandy Stuart,female,55,Phd,1,1,2,1,2010,16,2,1,21,Evening,61,0.1339661266742101,7277.0,0.0,226.0,56.0,282.0,2687.0,2496.0,191.0,477.0,466.0,834.0,510.0,12533.0,0.0,0.022500598420152795,0.04069257161091463,0.2143939998402502,0.5806271443384818,0.49416755036591553,38.72042344755849,-9.158242519221654,1,5,5.0,5,5,5
1626,John Rosel,male,28,Msc,0,0,0,0,2016,10,1,0,8,Morning,130,0.2089693042699549,11698.0,392.0,820.0,1139.0,1959.0,4064.0,4018.0,46.0,271.0,62.0,811.0,247.0,19504.0,0.020098441345354746,0.10044093519272947,0.012664068908935263,0.20836751435592268,0.5997744052498976,0.18618618618059501,38.75992676406484,-9.143219731373632,7,71,10.14,15,3,48
1627,Edison Mcrae,male,48,Msc,1,1,2,1,2017,9,5,1,20,Evening,61,0.1625659601325491,6950.0,2312.0,60.0,56.0,116.0,1554.0,1402.0,152.0,388.0,282.0,1339.0,53.0,12994.0,0.17792827458813457,0.008927197167916786,0.00407880560258267,0.11959365861157488,0.5348622441122557,0.4208955223817777,38.71942271439332,-9.145165621603956,8,53,6.62,13,3,42
1628,Danny Greenhill,male,82,Phd,1,0,1,1,2019,7,6,1,20,Evening,248,0.9280927196929772,6964.0,175.0,545.0,549.0,1094.0,569.0,462.0,107.0,800.0,666.0,1258.0,26.0,11552.0,0.015148891966745888,0.0947022160664,0.002250692520773675,0.04925554016616234,0.6028393351795335,0.4542974079095887,38.69144887169729,-9.096959165472072,5,48,9.6,15,2,43
1629,Paul Kuhns,male,77,Phd,1,2,3,1,2019,7,4,1,9,Morning,114,0.1234310833579207,14437.0,1555.0,157.0,6.0,163.0,515.0,515.0,0.0,480.0,289.0,1659.0,207.0,19305.0,0.08054908054903882,0.00844340844340407,0.010722610722605167,0.02667702667701286,0.7478373478369604,0.3758127438182599,38.780054551491936,-9.125330959362802,1,7,7.0,7,7,7
1631,Darlene Reynolds,female,63,Bsc,2,4,6,1,2012,14,3,3,11,Morning,140,0.0,26705.0,284.0,1545.0,1890.0,3435.0,6174.0,5799.0,375.0,702.0,2160.0,530.0,24.0,40014.0,0.007097515869443921,0.08584495426598544,0.0005997900734741341,0.15429599640122102,0.6673914130052814,0.7547169811294385,38.77815756983421,-9.195490280790542,1,4,4.0,4,4,4
1633,Blythe Flesher,female,52,Bsc,0,1,1,1,2010,16,2,0,9,Morning,167,0.1229612912540108,6354.0,672.0,716.0,540.0,1256.0,974.0,821.0,153.0,342.0,126.0,830.0,53.0,10607.0,0.0633543886112347,0.1184123691900458,0.004996700292255117,0.09182615254068838,0.5990383708865852,0.26923076922501643,38.7397450175379,-9.16663948809122,1,2,2.0,2,2,2
1636,Jose Williams,male,43,Phd,0,1,1,1,2012,14,4,0,11,Morning,288,0.1452035244046573,30605.0,670.0,1186.0,420.0,1606.0,5757.0,5371.0,386.0,1027.0,1739.0,409.0,247.0,42060.0,0.015929624346168347,0.038183547313352786,0.005872563005229227,0.13687589158341967,0.7276509747977348,0.628705712217539,38.75641809149924,-9.166900628318905,6,50,8.33,14,3,40
1637,Jamie Norton,female,66,Msc,1,0,1,1,2021,5,3,2,14,Afternoon,50,0.5924877911116749,19642.0,283.0,701.0,432.0,1133.0,592.0,317.0,275.0,250.0,90.0,804.0,653.0,23447.0,0.012069774384777554,0.048321746918561725,0.027850044781836544,0.025248432635294388,0.8377191111865749,0.2647058823451557,38.755791049830975,-9.16901325878452,1,8,8.0,8,8,8
1638,Jordan Judge,female,57,Msc,0,1,1,1,2010,16,5,1,20,Evening,421,0.7601192617436396,2306.0,442.0,881.0,775.0,1656.0,1083.0,730.0,353.0,324.0,353.0,1034.0,220.0,7418.0,0.0595847937448644,0.22324076570474086,0.029657589646765087,0.1459962253974845,0.310865462388365,0.5214180206717663,38.77078526656432,-9.103384042361876,1,15,15.0,15,15,15
1639,Thomas Dukes,male,40,Bsc,1,2,3,1,2012,14,1,0,6,Morning,159,0.2933225366277964,21814.0,966.0,0.0,776.0,776.0,1091.0,820.0,271.0,90.0,554.0,1164.0,257.0,26712.0,0.03616352201256508,0.029050613956263457,0.009621144055102717,0.040843066786447724,0.816636717579808,0.8602484471916111,38.740531175777896,-9.162753665729982,1,13,13.0,13,13,13
1642,John Cooper,male,80,Bsc,2,0,2,1,2015,11,3,0,7,Morning,192,0.251292153713438,12604.0,1461.0,57.0,144.0,201.0,427.0,415.0,12.0,768.0,26.0,1802.0,236.0,17525.0,0.08336661911550164,0.011469329529237392,0.013466476462189177,0.024365192582011773,0.7192011412264084,0.032745591939134185,38.73325857787786,-9.179039914549156,3,35,11.67,14,10,31
1643,William Okeefe,male,47,Msc,1,0,1,1,2013,13,4,1,14,Afternoon,42,0.3025754978027799,20026.0,2344.0,155.0,9.0,164.0,2474.0,651.0,1823.0,571.0,292.0,1456.0,322.0,27649.0,0.08477702629386785,0.005931498426704065,0.01164599081340676,0.08947882382723082,0.7242938261779,0.338354577052858,38.782965768510046,-9.169368821418962,6,44,7.33,12,2,38
1644,Lawrence Silverstein,male,32,Phd,2,1,3,1,2016,10,2,2,7,Morning,31,0.3770329470479677,8758.0,59.0,383.0,1182.0,1565.0,239.0,69.0,170.0,86.0,770.0,326.0,110.0,11913.0,0.004952572819604673,0.13136909258781887,0.00923361034163583,0.02006211701500876,0.7351632670186056,0.8995327102698653,38.74691040789099,-9.157174812411206,2,17,8.5,11,6,14
1646,James Trice,male,80,Phd,1,1,2,1,2019,7,2,0,9,Morning,168,0.1702125394523246,12992.0,569.0,84.0,73.0,157.0,1246.0,1158.0,88.0,514.0,176.0,2191.0,83.0,17928.0,0.031738063364551684,0.00875725122712586,0.004629629629627047,0.06950022311464217,0.724676483712224,0.2550724637644192,38.75952845543159,-9.097354882059763,12,105,8.75,14,3,79
1647,Ellen Matthews,female,52,Unknown,0,0,0,0,2017,9,2,1,8,Morning,69,0.1737283351176873,9742.0,101.0,906.0,13.0,919.0,11429.0,9828.0,1601.0,528.0,806.0,602.0,321.0,24448.0,0.004131217277485221,0.03758998691097939,0.01312990837695798,0.4674820026176098,0.39847840314119826,0.6041979010449461,38.73882244609099,-9.187536778316291,3,38,12.67,13,12,32
1649,Gloria Holbrook,female,40,Phd,0,3,3,1,2006,20,1,0,6,Morning,194,0.186903557917807,14554.0,253.0,831.0,442.0,1273.0,140.0,89.0,51.0,314.0,2.0,329.0,317.0,17182.0,0.014724711907801929,0.07408916307759626,0.018449540216494906,0.00814806192526589,0.8470492375737125,0.006329113923850344,38.76041763248488,-9.162903987168068,1,13,13.0,13,13,13
1650,James Lafoe,male,52,Phd,1,0,1,1,2015,11,1,2,9,Morning,110,0.0,2885.0,0.0,742.0,702.0,1444.0,649.0,626.0,23.0,428.0,31.0,372.0,200.0,6009.0,0.0,0.2403062073552333,0.03328340822094644,0.1080046596769712,0.48011316358715245,0.06753812636018436,38.76757595298678,-9.170006580739573,6,56,9.33,15,2,52
1651,Dolores Robinson,female,83,Phd,1,1,2,1,2014,12,1,0,7,Morning,99,0.0472306188781718,34831.0,604.0,790.0,622.0,1412.0,1442.0,1355.0,87.0,340.0,341.0,841.0,725.0,40536.0,0.014900335504239467,0.03483323465560617,0.017885336491015917,0.03557331754488959,0.8592609038876902,0.5007342143832492,38.73635902069191,-9.176518461963608,4,42,10.5,16,3,37
1652,Jesse White,male,53,Msc,5,3,8,1,2003,23,1,0,14,Afternoon,366,0.1568467511467793,4991.0,757.0,1898.0,954.0,2852.0,4901.0,4408.0,493.0,832.0,2092.0,1216.0,452.0,18093.0,0.04183938539764448,0.15763002266061038,0.024982037251962092,0.27087824020324386,0.27585253965606815,0.7154582763313425,38.728507045736514,-9.18081668233383,1,10,10.0,10,10,10
1653,Chad Oneal,male,63,Phd,1,1,2,1,2012,14,4,1,14,Afternoon,91,0.2574208516069537,8258.0,1667.0,0.0,53.0,53.0,1128.0,959.0,169.0,725.0,195.0,1592.0,381.0,13999.0,0.11907993428093501,0.0037859847131910948,0.027216229730675605,0.0805771840845199,0.5898992785194729,0.21195652173682655,38.75193734348809,-9.153349262814412,2,15,7.5,9,6,15
1655,John Molino,male,41,Msc,0,0,0,0,2009,17,3,1,12,Afternoon,41,0.9872340907329034,21768.0,164.0,1021.0,110.0,1131.0,259.0,213.0,46.0,171.0,106.0,650.0,305.0,24554.0,0.006679156145635465,0.04606174146776653,0.01242160136840742,0.010548179522680399,0.8865357986475171,0.3826714801305895,38.76369672831257,-9.136375509915332,4,32,8.0,10,5,32
1657,Nicholas Halsey,male,37,Phd,1,1,2,1,2012,14,4,1,11,Morning,236,1.0,57729.0,355.0,942.0,1213.0,2155.0,3576.0,3268.0,308.0,615.0,706.0,2182.0,364.0,67682.0,0.005245116870068077,0.031840075647878045,0.005378091663957127,0.052835318105249135,0.852944652935662,0.5344436033267643,38.75182964983974,-9.120653819035937,1,11,11.0,11,11,11
